% cluster ARFF file
@relation cluster

@attribute onBoltRate numeric
@attribute joinBoltRate numeric
@attribute spoutRate numeric
@attribute supervisors numeric
@attribute cpu numeric
@attribute memory numeric
@attribute workers numeric
@attribute onBoltNumber numeric
@attribute joinBoltNumber numeric
@attribute onBoltParallism numeric
@attribute joinBoltParallism numeric
@attribute spoutsParallism numeric
@attribute windowLength numeric
@attribute emitFrequency numeric
@attribute cpu_used numeric
@attribute memory_used numeric
@attribute latency numeric

@data
161414,72880,180683,4,96,192,90,4,2,21,12,21,49,7,92,78203,2767
218969,103712,219131,4,96,192,59,4,2,13,17,20,90,18,94,65786,3227
64355,27961,65461,4,96,192,10,4,2,31,18,28,70,10,44,19918,24240
193235,84118,196097,4,96,192,70,4,2,12,17,28,45,5,95,72467,4477
61618,26994,61808,4,96,192,10,4,2,12,11,11,99,11,40,19354,16786
215993,87358,216270,4,96,192,55,4,2,29,9,28,30,3,92,58611,4663
246462,122751,246793,4,96,192,51,4,2,16,20,16,75,15,94,57448,2037
216128,98507,216694,4,96,192,74,4,2,25,31,24,56,7,95,74247,4019
155727,63629,155671,4,96,192,95,4,2,18,11,25,42,6,92,81576,5075
184859,95657,187401,4,96,192,44,4,2,19,25,14,112,14,93,50182,5010
227443,107799,227826,4,96,192,39,4,2,25,17,15,84,21,92,46277,1646
204355,93851,205308,4,96,192,15,4,2,29,8,5,32,4,79,24166,708
191733,93782,190770,4,96,192,29,4,2,28,23,14,110,22,89,40003,2914
167671,72858,169684,4,96,192,94,4,2,13,27,27,56,14,94,86737,4978
198845,63465,199976,4,96,192,68,4,2,15,4,26,28,7,93,68549,7467
212909,101514,214044,4,96,192,16,4,2,29,28,7,54,6,82,25590,637
146156,66282,146783,4,96,192,59,4,2,24,18,30,119,17,93,62775,12993
229311,113309,227734,4,96,192,31,4,2,27,28,22,98,14,92,42118,3524
212340,98876,211234,4,96,192,33,4,2,29,16,10,80,16,88,43009,1526
162580,69264,164658,4,96,192,83,4,2,10,17,20,48,6,92,75352,3422
212012,110035,210815,4,96,192,62,4,2,24,17,14,90,15,95,63288,1868
246148,110620,246812,4,96,192,21,4,2,18,17,15,39,13,85,31331,2081
68590,29920,68907,4,96,192,6,4,2,19,15,17,55,11,46,14798,11933
196022,89447,196056,4,96,192,78,4,2,27,9,14,72,18,93,71079,2341
203761,90765,203978,4,96,192,55,4,2,18,20,24,81,9,93,60734,4875
152213,68011,153242,4,96,192,16,4,2,25,11,18,69,23,74,25577,5450
136077,63742,136815,4,96,192,18,4,2,32,31,15,84,12,70,27691,3769
189949,91331,189669,4,96,192,28,4,2,25,29,15,72,8,88,38491,3725
148875,68575,151170,4,96,192,57,4,2,24,17,27,98,14,94,58793,6586
55907,23328,56245,4,96,192,13,4,2,21,5,27,60,6,59,22195,23159
38428,17188,38611,4,96,192,4,4,2,7,13,4,115,23,34,12161,6577
212169,97307,214635,4,96,192,72,4,2,32,30,25,60,10,95,68105,3942
205084,99419,204375,4,96,192,49,4,2,5,31,4,63,7,84,48057,346
200655,93584,199361,4,96,192,86,4,2,5,26,7,85,17,91,69220,908
117840,55175,117031,4,96,192,12,4,2,8,17,5,105,21,77,21130,2527
255949,114805,255786,4,96,192,54,4,2,20,23,29,48,6,94,63791,3795
236365,104800,236087,4,96,192,65,4,2,14,23,15,52,13,94,68660,1828
230687,99212,231209,4,96,192,44,4,2,4,26,12,64,16,88,50225,1834
148959,58688,149085,4,96,192,15,4,2,16,4,16,36,12,66,24249,6453
265704,116137,266494,4,96,192,24,4,2,7,22,21,45,9,88,34859,2738
193850,98715,192909,4,96,192,83,4,2,27,29,6,90,10,93,68093,344
229111,111242,230112,4,96,192,61,4,2,30,32,20,90,15,95,64311,2429
179547,76123,181833,4,96,192,82,4,2,13,17,15,40,5,94,72489,2316
172639,69326,172699,4,96,192,92,4,2,23,15,32,40,4,94,90561,7281
221097,99735,222127,4,96,192,64,4,2,21,23,28,40,5,94,67039,4011
98257,44467,98394,4,96,192,11,4,2,10,18,12,70,7,59,20818,10945
206580,82516,207189,4,96,192,76,4,2,9,30,22,30,3,94,76372,3618
92378,37263,95814,4,96,192,46,4,2,31,5,11,65,13,71,40868,4538
220970,114292,224699,4,96,192,33,4,2,21,16,5,78,26,88,36901,517
239460,96508,240025,4,96,192,47,4,2,26,12,32,56,8,93,56779,5593
179366,83446,179727,4,96,192,12,4,2,19,31,6,70,14,73,21559,1079
248599,112404,248596,4,96,192,37,4,2,8,22,22,72,12,92,48124,3363
239822,108494,241654,4,96,192,47,4,2,11,29,18,70,7,93,55430,2276
152247,67076,154303,4,96,192,95,4,2,9,27,15,117,13,92,79559,2716
252078,116768,252605,4,96,192,25,4,2,7,32,9,63,21,86,34954,1159
227044,104321,227676,4,96,192,69,4,2,31,23,32,60,20,94,70318,4814
234746,108472,233708,4,96,192,42,4,2,8,32,23,60,6,87,52491,3412
206312,105566,211709,4,96,192,59,4,2,31,19,14,80,20,94,55287,1630
123878,45020,133679,4,96,192,88,4,2,10,6,28,105,15,94,75249,9733
229036,108784,230617,4,96,192,67,4,2,29,31,18,90,15,94,66898,2905
166215,81080,169618,4,96,192,87,4,2,29,23,4,50,5,89,62771,216
61128,26565,61507,4,96,192,11,4,2,21,25,32,70,10,59,20838,27950
222657,98924,222731,4,96,192,70,4,2,9,11,10,39,13,93,62808,1165
121169,57922,121051,4,96,192,20,4,2,12,21,11,96,12,68,29306,5648
116705,58936,121027,4,96,192,18,4,2,6,12,5,116,29,79,26511,1216
243478,106281,242978,4,96,192,35,4,2,15,14,22,42,6,92,46276,2965
174475,65535,174499,4,96,192,94,4,2,10,6,11,54,6,91,73759,2448
232429,103938,233352,4,96,192,52,4,2,11,14,21,56,7,94,59203,3115
235782,110654,236230,4,96,192,68,4,2,31,13,8,45,5,92,62582,781
157454,71427,158134,4,96,192,93,4,2,14,22,31,114,19,94,87846,6750
207296,106400,206203,4,96,192,59,4,2,19,31,13,108,18,94,59363,1600
167230,86542,167888,4,96,192,22,4,2,9,19,5,120,30,85,31525,765
195700,77386,196312,4,96,192,83,4,2,28,16,28,50,5,94,82225,5438
246704,117485,247775,4,96,192,36,4,2,27,15,7,50,5,90,40372,661
228090,102446,227563,4,96,192,56,4,2,8,27,30,75,25,93,65112,4135
141057,65459,139757,4,96,192,58,4,2,25,8,12,84,21,86,59011,6104
196221,72422,197413,4,96,192,43,4,2,25,4,8,44,11,85,44037,2074
171292,77491,172359,4,96,192,8,4,2,28,11,4,30,5,65,17185,505
91490,40644,91807,4,96,192,10,4,2,19,23,18,60,6,48,19226,8977
193137,80896,193271,4,96,192,66,4,2,4,18,17,36,9,90,66237,2723
152440,67380,152468,4,96,192,39,4,2,13,12,17,91,13,89,45661,6154
186095,69528,185630,4,96,192,39,4,2,6,4,8,56,14,83,42660,1609
253233,117912,252157,4,96,192,33,4,2,12,24,17,65,13,91,44234,2295
73708,32427,74387,4,96,192,16,4,2,32,8,15,50,5,48,26062,9568
204379,99861,205111,4,96,192,27,4,2,10,23,15,88,11,91,37399,2405
164471,74436,167139,4,96,192,57,4,2,4,16,26,90,10,91,63124,5725
184957,87101,185143,4,96,192,86,4,2,9,13,4,44,11,88,62253,351
190080,88095,190554,4,96,192,63,4,2,26,20,29,105,35,95,64237,5413
62693,28043,63462,4,96,192,8,4,2,32,27,22,78,13,61,17359,20961
255929,123023,256210,4,96,192,49,4,2,20,29,19,88,22,94,57169,2101
68853,31144,70328,4,96,192,7,4,2,18,6,4,100,20,48,15819,2959
202187,90609,200732,4,96,192,72,4,2,8,19,23,77,11,93,76742,4254
211091,100000,209938,4,96,192,27,4,2,12,24,32,84,12,90,37738,6064
205083,96436,204829,4,96,192,39,4,2,5,10,16,54,6,92,47918,2597
52342,23605,52658,4,96,192,8,4,2,14,27,14,99,11,47,16848,22345
85462,34364,127862,4,96,192,28,4,2,22,6,29,54,6,69,37640,2944
199174,90995,197723,4,96,192,79,4,2,8,25,13,105,21,92,75776,2142
161819,69257,167041,4,96,192,92,4,2,17,14,11,55,11,93,71776,1820
143015,62185,142595,4,96,192,43,4,2,9,9,10,60,6,85,46482,2672
238313,104000,238908,4,96,192,52,4,2,11,12,21,32,4,93,58675,2693
248381,126082,248838,4,96,192,38,4,2,27,23,6,84,21,89,44117,575
207444,101488,207109,4,96,192,24,4,2,30,29,6,80,10,87,33748,659
94263,40219,95795,4,96,192,8,4,2,16,13,22,40,8,49,17169,8406
273626,120154,274476,4,96,192,52,4,2,29,16,21,40,10,93,54586,2339
144227,66885,162670,4,96,192,15,4,2,18,30,19,70,10,75,24814,3604
229991,108711,229478,4,96,192,30,4,2,30,26,24,70,10,90,41815,3523
196001,100637,194976,4,96,192,71,4,2,19,30,4,110,11,89,62517,276
161144,77535,163336,4,96,192,66,4,2,27,14,18,117,13,95,67318,6838
151233,69383,149555,4,96,192,79,4,2,13,14,23,100,20,94,76886,4253
261761,122762,262361,4,96,192,47,4,2,18,15,6,32,4,90,50185,452
155472,75404,157396,4,96,192,52,4,2,28,16,11,102,17,90,50898,1901
193155,96043,193490,4,96,192,87,4,2,20,27,9,90,30,94,68363,700
165394,69463,167284,4,96,192,96,4,2,18,26,25,42,14,94,87504,5163
258763,109154,259508,4,96,192,56,4,2,11,12,21,30,10,93,63739,2628
194408,83679,223538,4,96,192,13,4,2,18,22,19,30,10,78,22775,2485
159202,71652,159333,4,96,192,96,4,2,18,10,30,48,16,93,88199,5860
182819,81366,182463,4,96,192,85,4,2,6,19,23,111,37,92,83443,4267
192479,86426,193696,4,96,192,57,4,2,10,25,25,108,12,94,62454,4102
226493,107888,227781,4,96,192,30,4,2,20,22,15,70,7,91,40094,3168
162201,60334,161928,4,96,192,95,4,2,13,7,22,60,20,92,82227,4856
248608,125618,248404,4,96,192,40,4,2,31,28,15,66,11,92,47438,1408
206278,93817,207093,4,96,192,70,4,2,25,29,32,77,11,95,71783,5318
157007,75440,157039,4,96,192,16,4,2,20,32,15,100,25,85,25852,2851
180008,91207,179847,4,96,192,96,4,2,22,24,4,98,14,90,71986,281
129982,58401,130850,4,96,192,10,4,2,28,9,5,56,7,66,19456,999
202562,85181,203278,4,96,192,89,4,2,32,21,30,33,11,95,84305,5320
64072,28249,64472,4,96,192,9,4,2,19,6,8,84,12,53,18398,22319
173804,78721,172896,4,96,192,81,4,2,9,14,30,75,15,93,81660,5258
206213,97396,206252,4,96,192,85,4,2,26,27,24,100,25,95,83307,3848
225717,77737,226478,4,96,192,59,4,2,26,7,25,36,4,92,58888,5449
204998,93440,205141,4,96,192,26,4,2,5,10,21,51,17,85,36554,4117
215322,101751,214829,4,96,192,55,4,2,24,32,30,78,13,94,63755,5065
72528,31466,73029,4,96,192,7,4,2,21,20,19,64,16,58,16472,20865
124371,49900,125282,4,96,192,34,4,2,7,6,17,80,8,88,41216,10814
192307,90445,191774,4,96,192,49,4,2,4,16,11,64,8,87,54637,1851
222827,102769,223204,4,96,192,38,4,2,9,16,31,63,21,91,49005,4400
86257,39028,87533,4,96,192,9,4,2,6,15,4,88,11,57,17703,1248
175176,76095,178178,4,96,192,89,4,2,15,26,22,42,6,95,81484,4011
187830,83728,188460,4,96,192,13,4,2,24,14,25,36,9,79,23026,4578
41693,17283,42310,4,96,192,7,4,2,22,23,28,50,10,38,16352,29723
217974,99014,219049,4,96,192,71,4,2,21,23,27,60,15,94,74118,3869
205887,95585,209698,4,96,192,63,4,2,26,28,26,66,11,94,64190,4043
214763,102402,215420,4,96,192,43,4,2,27,26,28,92,23,93,52458,4244
207269,95148,206499,4,96,192,28,4,2,4,32,12,114,38,87,38891,2916
223809,98025,224650,4,96,192,67,4,2,30,25,29,40,8,94,67294,4514
233073,104736,233707,4,96,192,70,4,2,17,23,23,48,12,95,73506,2882
166886,86847,166194,4,96,192,92,4,2,25,23,4,117,13,90,68343,269
196555,91093,197215,4,96,192,61,4,2,17,27,26,108,18,95,65379,4152
237682,108109,236671,4,96,192,38,4,2,20,20,20,77,11,91,48799,4428
266758,119840,267614,4,96,192,24,4,2,26,22,13,24,3,88,34752,1174
276790,130519,276992,4,96,192,43,4,2,28,28,11,48,8,92,50240,1037
177671,82209,176972,4,96,192,89,4,2,10,26,15,104,13,93,82101,2825
222974,103571,223956,4,96,192,38,4,2,9,21,31,66,22,91,48969,4490
219215,99549,219729,4,96,192,67,4,2,24,22,23,91,13,94,69523,4117
247778,110600,248984,4,96,192,31,4,2,6,13,13,48,8,89,40133,1641
46382,20712,46549,4,96,192,6,4,2,14,7,4,108,12,30,15067,6816
47400,16835,53817,4,96,192,87,4,2,24,4,17,104,13,74,63674,106
117434,42316,117335,4,96,192,71,4,2,11,6,31,110,11,93,72689,22672
171151,69486,171261,4,96,192,96,4,2,5,9,17,45,5,92,83495,3088
247075,107381,248121,4,96,192,43,4,2,28,16,17,27,3,92,50167,1870
81444,35713,81513,4,96,192,9,4,2,10,19,11,81,9,43,18137,3630
135530,45375,134847,4,96,192,93,4,2,14,5,26,105,21,93,79401,13750
205679,96387,205606,4,96,192,59,4,2,10,15,22,108,36,93,66019,3570
27685,10950,27766,4,96,192,6,4,2,10,23,26,42,6,29,15149,39898
149428,51064,151434,4,96,192,87,4,2,10,4,24,54,9,93,75889,6704
219705,103155,219304,4,96,192,27,4,2,25,27,27,70,7,91,38767,4033
68594,29643,69322,4,96,192,15,4,2,24,7,19,90,10,54,24412,8947
133872,60250,134676,4,96,192,10,4,2,18,23,5,50,5,62,19030,1448
232677,104706,233240,4,96,192,23,4,2,14,19,32,36,9,88,33819,4571
230801,107383,231414,4,96,192,65,4,2,18,18,6,32,8,92,54982,390
207410,92364,208374,4,96,192,27,4,2,29,13,16,40,4,87,36866,2588
275651,131627,275645,4,96,192,39,4,2,25,29,18,75,15,92,49338,1789
114617,51342,115864,4,96,192,20,4,2,25,12,14,90,10,77,29817,6404
95224,42000,95618,4,96,192,7,4,2,10,18,9,54,9,49,16432,3556
82975,36694,83490,4,96,192,6,4,2,22,24,11,54,6,42,14791,5236
209153,93526,211205,4,96,192,56,4,2,11,25,23,56,7,94,61568,3467
191872,90618,190397,4,96,192,25,4,2,4,24,11,98,14,85,35089,1828
229678,107496,231496,4,96,192,33,4,2,10,24,29,92,23,92,43954,4618
153500,72850,154718,4,96,192,22,4,2,11,22,32,90,9,89,32487,7581
159725,70395,159013,4,96,192,85,4,2,15,15,19,80,8,93,75665,4045
225659,106623,228031,4,96,192,45,4,2,30,13,11,52,13,92,43766,1247
34516,14442,35580,4,96,192,4,4,2,23,30,11,90,15,39,13090,8619
237613,106091,237421,4,96,192,38,4,2,11,25,20,70,7,92,49054,2904
72129,32674,72813,4,96,192,6,4,2,10,30,5,80,8,54,15230,3489
238054,115479,238312,4,96,192,25,4,2,28,18,7,49,7,86,34782,884
208798,99717,208704,4,96,192,43,4,2,12,30,27,90,10,93,53510,4239
128797,56934,129856,4,96,192,9,4,2,27,25,17,32,4,65,18589,4086
105422,50807,105122,4,96,192,17,4,2,10,11,15,78,26,55,26603,15629
258394,122045,259309,4,96,192,40,4,2,21,26,5,33,11,89,42070,215
268672,117288,268184,4,96,192,39,4,2,15,16,24,30,5,92,50262,2850
199758,88765,199312,4,96,192,21,4,2,15,27,16,75,25,82,30916,3246
109600,38688,110459,4,96,192,59,4,2,14,5,31,90,10,91,61491,12247
195752,92513,198674,4,96,192,29,4,2,17,20,17,95,19,90,38756,5554
246780,114528,246543,4,96,192,28,4,2,24,29,21,68,17,90,39405,3515
164263,64593,163721,4,96,192,86,4,2,24,5,27,50,10,92,83284,6570
150204,67237,148426,4,96,192,82,4,2,6,16,21,112,16,93,80722,6161
177876,81488,177269,4,96,192,34,4,2,12,6,7,48,16,81,39746,1004
198830,79758,198884,4,96,192,88,4,2,25,14,31,80,20,94,88057,6971
201731,96971,201328,4,96,192,82,4,2,15,29,8,60,6,93,69692,643
173105,56413,175083,4,96,192,70,4,2,29,4,30,50,10,93,65407,9913
207330,72927,207106,4,96,192,72,4,2,25,8,32,64,8,94,73319,8435
267533,123695,267737,4,96,192,49,4,2,21,29,30,66,22,94,59891,3720
158025,67585,172724,4,96,192,17,4,2,12,24,19,56,8,80,27146,1768
271594,122575,272907,4,96,192,31,4,2,9,15,13,30,3,90,40158,1478
177114,86232,177287,4,96,192,19,4,2,20,15,9,96,32,79,28896,1135
212377,106793,215084,4,96,192,51,4,2,25,22,14,63,7,94,51261,1622
161466,69588,164148,4,96,192,82,4,2,4,24,22,50,10,91,75162,3623
175083,82787,177202,4,96,192,46,4,2,28,12,8,75,15,86,44608,2016
141365,63841,141762,4,96,192,20,4,2,12,30,23,76,19,71,30344,12381
238837,104793,240063,4,96,192,66,4,2,29,25,32,32,8,95,70076,3978
103393,46534,103500,4,96,192,15,4,2,7,19,13,91,13,75,24150,13567
55351,23381,55717,4,96,192,8,4,2,9,24,27,63,7,51,17582,30396
184834,81263,184861,4,96,192,57,4,2,12,12,30,104,26,94,63459,6691
170817,83645,170186,4,96,192,26,4,2,6,28,22,60,6,84,36826,6244
169828,73369,170038,4,96,192,67,4,2,4,8,18,48,8,90,67563,3351
241339,105461,242127,4,96,192,56,4,2,7,12,27,42,6,93,65479,3968
138191,61790,138803,4,96,192,95,4,2,4,26,32,78,13,90,85747,7025
224164,112588,223968,4,96,192,26,4,2,8,21,5,72,9,88,35915,541
115791,50639,116559,4,96,192,8,4,2,20,24,20,32,4,67,17289,8656
169935,84716,172332,4,96,192,89,4,2,27,31,17,114,38,95,77224,2864
110110,45922,110652,4,96,192,64,4,2,19,8,6,64,8,70,53205,2245
132936,60681,132744,4,96,192,18,4,2,9,32,21,112,14,78,27829,5484
113432,53580,115788,4,96,192,13,4,2,6,23,9,96,12,83,22937,7271
239915,105785,239272,4,96,192,37,4,2,20,14,18,56,14,90,46160,2534
198427,87149,198543,4,96,192,74,4,2,26,17,26,63,9,95,72321,4195
213263,103268,213508,4,96,192,60,4,2,21,20,5,60,10,91,54494,341
184448,92610,183688,4,96,192,89,4,2,22,23,6,80,8,92,70454,430
219710,98087,220019,4,96,192,15,4,2,16,12,12,36,9,82,24842,1011
182432,78737,182630,4,96,192,64,4,2,4,10,25,32,4,90,69264,4576
184863,83923,184263,4,96,192,88,4,2,17,30,26,96,12,94,86313,4858
45313,19254,45702,4,96,192,5,4,2,11,5,14,72,12,38,13424,5793
171639,76502,170378,4,96,192,55,4,2,5,14,9,80,10,87,57674,3182
223475,97162,223146,4,96,192,64,4,2,14,14,14,36,4,93,63965,1890
224789,92875,225474,4,96,192,61,4,2,29,12,28,40,5,93,60816,5217
